Record Date,Type of Account,Closing Balance Today,Opening Balance Today,Opening Balance This Month,Opening Balance This Fiscal Year,Table Number,Table Name,Sub Table Name,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
"2017-12-07","Federal Reserve Account","108208","122127","183157","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","12","07"
"2017-12-07","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","12","07"
"2017-12-07","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","12","07"
"2017-12-06","Federal Reserve Account","122127","115894","183157","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","12","06"
"2017-12-06","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","12","06"
"2017-12-06","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","12","06"
"2017-12-05","Federal Reserve Account","115894","124441","183157","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","12","05"
"2017-12-05","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","12","05"
"2017-12-05","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","12","05"
"2017-12-04","Federal Reserve Account","124441","115828","183157","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","12","04"
"2017-12-04","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","12","04"
"2017-12-04","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","12","04"
"2017-12-01","Federal Reserve Account","115828","183157","183157","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","12","01"
"2017-12-01","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","12","01"
"2017-12-01","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","12","01"
"2017-11-30","Federal Reserve Account","183157","178685","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","30"
"2017-11-30","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","30"
"2017-11-30","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","30"
"2017-11-29","Federal Reserve Account","178685","174602","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","29"
"2017-11-29","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","29"
"2017-11-29","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","29"
"2017-11-28","Federal Reserve Account","174602","179974","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","28"
"2017-11-28","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","28"
"2017-11-28","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","28"
"2017-11-27","Federal Reserve Account","179974","173644","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","27"
"2017-11-27","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","27"
"2017-11-27","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","27"
"2017-11-24","Federal Reserve Account","173644","151783","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","24"
"2017-11-24","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","24"
"2017-11-24","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","24"
"2017-11-22","Federal Reserve Account","151783","162665","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","22"
"2017-11-22","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","22"
"2017-11-22","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","22"
"2017-11-21","Federal Reserve Account","162665","171401","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","21"
"2017-11-21","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","21"
"2017-11-21","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","21"
"2017-11-20","Federal Reserve Account","171401","164392","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","20"
"2017-11-20","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","20"
"2017-11-20","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","20"
"2017-11-17","Federal Reserve Account","164392","166027","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","17"
"2017-11-17","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","17"
"2017-11-17","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","17"
"2017-11-16","Federal Reserve Account","166027","148165","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","16"
"2017-11-16","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","16"
"2017-11-16","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","16"
"2017-11-15","Federal Reserve Account","148165","180272","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","15"
"2017-11-15","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","15"
"2017-11-15","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","15"
"2017-11-14","Federal Reserve Account","180272","186715","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","14"
"2017-11-14","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","14"
"2017-11-14","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","14"
"2017-11-13","Federal Reserve Account","186715","177386","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","13"
"2017-11-13","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","13"
"2017-11-13","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","13"
"2017-11-10","Federal Reserve Account","177386","175105","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","10"
"2017-11-10","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","10"
"2017-11-10","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","10"
"2017-11-09","Federal Reserve Account","175105","160437","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","09"
"2017-11-09","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","09"
"2017-11-09","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","09"
"2017-11-08","Federal Reserve Account","160437","174857","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","08"
"2017-11-08","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","08"
"2017-11-08","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","08"
"2017-11-07","Federal Reserve Account","174857","181752","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","07"
"2017-11-07","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","07"
"2017-11-07","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","07"
"2017-11-06","Federal Reserve Account","181752","175463","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","06"
"2017-11-06","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","06"
"2017-11-06","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","06"
"2017-11-03","Federal Reserve Account","175463","201020","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","03"
"2017-11-03","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","03"
"2017-11-03","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","03"
"2017-11-02","Federal Reserve Account","201020","181764","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","02"
"2017-11-02","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","02"
"2017-11-02","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","02"
"2017-11-01","Federal Reserve Account","181764","176855","176855","159322","I","Operating Cash Balance","Type of account","1","2018","1","2017","4","11","01"
"2017-11-01","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2018","1","2017","4","11","01"
"2017-11-01","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2018","1","2017","4","11","01"
